id;region;cantidad_hijos;ingresos_mensuales;ingreso_pcapita;signo_zodiacal;anio_nacimiento;edad;vive_rm;tiene_hijos;entrega_documentos;toma_credito
8512;Región de Tarapacá.;0;687727;343863.5;10;1964;57;no;si;0;1
12176;Región de Aysén del General Carlos Ibáñez del Campo.;2;838760;209690;1;1981;40;no;no;0;0
3297;Región de Valparaíso.;3;780418;156083.6;3;1962;59;no;no;0;0
5180;Región de Coquimbo.;1;646806;215602;3;1971;50;no;no;0;0
9988;Región de Atacama.;1;454731;151577;5;1965;56;no;no;0;0
862;Región de Magallanes y la Antártica Chilena.;3;868854;173770.8;1;1964;57;no;no;0;1
3096;Región del Maule.;1;409423;136474.3333;7;1983;38;no;no;0;0
3621;Región de Arica y Parinacota.;0;381069;190534.5;12;1968;53;no;si;0;0
11873;Región del Maule.;0;718014;359007;7;1981;40;no;si;0;1
10999;Región del Libertador General Bernardo O’Higgins.;1;893566;297855.3333;7;1964;57;no;no;0;1
8866;Región de Coquimbo.;0;850958;425479;1;1978;43;no;si;0;1
2457;Región de Los Ríos.;0;1069342;534671;12;1977;44;no;si;0;1
7611;Región del Maule.;3;721196;144239.2;3;1970;51;no;no;0;0
945;Región del Libertador General Bernardo O’Higgins.;2;343612;85903;11;1972;49;no;no;0;0
1412;Región Metropolitana de Santiago.;2;443012;110753;4;1975;46;si;no;0;0
9634;Región del Biobío.;3;1000857;200171.4;3;1974;47;no;no;0;1
3571;Región de Antofagasta.;0;953092;476546;10;1982;39;no;si;0;1
7565;Región del Biobío.;3;1174210;234842;12;1974;47;no;no;0;1
11806;Región de Antofagasta.;1;689694;229898;10;1967;54;no;no;0;1
8701;Región del Biobío.;1;524369;174789.6667;6;1963;58;no;no;0;0
12262;Región de Arica y Parinacota.;2;1082177;270544.25;7;1971;50;no;no;0;1
4528;Región de Los Ríos.;0;412570;206285;10;1973;48;no;si;0;0
7857;Región del Ñuble.;3;570240;114048;8;1977;44;no;no;0;0
5841;Región de Valparaíso.;0;472199;236099.5;8;1981;40;no;si;0;0
2794;Región del Libertador General Bernardo O’Higgins.;2;1189307;297326.75;6;1972;49;no;no;0;1
7363;Región de Arica y Parinacota.;0;731109;365554.5;9;1981;40;no;si;0;1
1960;Región del Maule.;3;803557;160711.4;11;1980;41;no;no;0;0
4713;Región Metropolitana de Santiago.;3;457396;91479.2;7;1969;52;si;no;0;0
7963;Región de Los Lagos.;2;803443;200860.75;8;1970;51;no;no;0;0
6044;Región de Magallanes y la Antártica Chilena.;2;640785;160196.25;10;1982;39;no;no;1;0
3086;Región de Aysén del General Carlos Ibáñez del Campo.;1;514915;171638.3333;9;1975;46;no;no;0;0
7384;Región de Tarapacá.;2;332793;83198.25;11;1983;38;no;no;0;0
5223;Región de Los Ríos.;1;401479;133826.3333;2;1967;54;no;no;0;0
7135;Región de La Araucanía.;0;527179;263589.5;3;1964;57;no;si;0;0
8041;Región de Los Ríos.;0;713891;356945.5;7;1981;40;no;si;0;1
2094;Región Metropolitana de Santiago.;2;970218;242554.5;7;1971;50;si;no;0;1
11776;Región del Biobío.;3;931965;186393;11;1977;44;no;no;0;0
12342;Región de Tarapacá.;3;454300;90860;6;1968;53;no;no;0;0
6094;Región del Maule.;3;466556;93311.2;2;1979;42;no;no;0;0
1119;Región de Los Lagos.;3;1145446;229089.2;7;1982;39;no;no;0;1
1732;Región Metropolitana de Santiago.;2;1084818;271204.5;3;1967;54;si;no;0;1
11994;Región del Maule.;0;691738;345869;12;1981;40;no;si;0;1
10531;Región de La Araucanía.;2;501113;125278.25;3;1977;44;no;no;0;0
12281;Región de Aysén del General Carlos Ibáñez del Campo.;3;915940;183188;11;1981;40;no;no;0;0
10384;Región del Biobío.;3;1082901;216580.2;2;1962;59;no;no;0;1
9256;Región de Los Ríos.;1;872846;290948.6667;2;1967;54;no;no;0;1
2404;Región de Aysén del General Carlos Ibáñez del Campo.;3;1174067;234813.4;11;1967;54;no;no;0;1
3922;Región de Atacama.;3;1142016;228403.2;7;1974;47;no;no;0;1
3813;Región del Biobío.;0;1091820;545910;3;1970;51;no;si;0;1
10688;Región de Arica y Parinacota.;1;517599;172533;9;1976;45;no;no;0;0
5294;Región de Antofagasta.;0;797737;398868.5;5;1976;45;no;si;0;1
2222;Región de Atacama.;3;728248;145649.6;1;1965;56;no;no;0;0
6502;Región de Los Ríos.;1;1045273;348424.3333;3;1979;42;no;no;0;1
11188;Región de Los Ríos.;2;724918;181229.5;1;1974;47;no;no;0;0
8726;Región de Antofagasta.;2;932022;233005.5;3;1963;58;no;no;0;1
8351;Región de Tarapacá.;0;961730;480865;1;1982;39;no;si;0;1
1458;Región de La Araucanía.;3;1092608;218521.6;7;1977;44;no;no;0;1
8553;Región de Los Lagos.;2;951149;237787.25;2;1963;58;no;no;0;1
1183;Región del Ñuble.;1;865579;288526.3333;12;1965;56;no;no;0;1
8249;Región del Maule.;2;887560;221890;9;1970;51;no;no;0;1
4585;Región de Los Ríos.;0;913100;456550;4;1977;44;no;si;0;1
8890;Región de Magallanes y la Antártica Chilena.;0;392191;196095.5;4;1966;55;no;si;0;0
6363;Región del Maule.;0;744675;372337.5;12;1966;55;no;si;0;1
11966;Región de Coquimbo.;2;1050585;262646.25;10;1973;48;no;no;0;1
10638;Región de Los Lagos.;2;440661;110165.25;12;1976;45;no;no;0;0
3418;Región de Coquimbo.;0;793684;396842;2;1970;51;no;si;0;1
1691;Región del Ñuble.;3;657586;131517.2;9;1972;49;no;no;0;0
10947;Región de Los Ríos.;1;578825;192941.6667;4;1981;40;no;no;0;0
7688;Región de Magallanes y la Antártica Chilena.;1;371799;123933;1;1967;54;no;no;0;0
6660;Región del Ñuble.;2;557274;139318.5;11;1977;44;no;no;0;0
11268;Región de Valparaíso.;1;906231;302077;7;1973;48;no;no;0;1
2250;Región de Valparaíso.;1;579086;193028.6667;1;1968;53;no;no;0;0
151;Región del Ñuble.;2;828894;207223.5;3;1965;56;no;no;0;1
5847;Región del Maule.;3;502018;100403.6;2;1975;46;no;no;0;0
6101;Región del Biobío.;2;333453;83363.25;10;1978;43;no;no;0;0
7598;Región de Valparaíso.;2;838347;209586.75;10;1963;58;no;no;0;1
7551;Región de Atacama.;3;591236;118247.2;2;1962;59;no;no;0;0
11940;Región del Biobío.;2;975032;243758;3;1979;42;no;no;0;1
3340;Región de Atacama.;0;333425;166712.5;1;1978;43;no;si;0;0
5917;Región Metropolitana de Santiago.;0;1074011;537005.5;9;1979;42;si;si;0;1
1907;Región de Atacama.;3;923894;184778.8;3;1968;53;no;no;0;1
3030;Región de Tarapacá.;2;379717;94929.25;9;1966;55;no;no;0;0
12275;Región de Antofagasta.;3;420149;84029.8;7;1965;56;no;no;0;0
9260;Región de Los Lagos.;3;1073126;214625.2;2;1966;55;no;no;0;1
11782;Región de Los Lagos.;3;1086644;217328.8;11;1970;51;no;no;0;1
6151;Región de Aysén del General Carlos Ibáñez del Campo.;1;999652;333217.3333;2;1975;46;no;no;0;1
1534;Región del Biobío.;1;610833;203611;12;1969;52;no;no;0;0
12068;Región de Coquimbo.;1;534471;178157;6;1976;45;no;no;0;0
9975;Región de Tarapacá.;2;646678;161669.5;4;1967;54;no;no;0;0
2202;Región de La Araucanía.;2;482764;120691;2;1976;45;no;no;0;0
4393;Región de Coquimbo.;3;852084;170416.8;7;1975;46;no;no;0;0
8099;Región de Tarapacá.;0;1157168;578584;5;1972;49;no;si;0;1
437;Región de Tarapacá.;3;673809;134761.8;10;1962;59;no;no;0;0
5977;Región Metropolitana de Santiago.;2;458545;114636.25;4;1966;55;si;no;0;0
4924;Región de Coquimbo.;2;946764;236691;8;1972;49;no;no;0;1
3095;Región de Los Ríos.;1;605539;201846.3333;11;1980;41;no;no;0;0
1988;Región de Aysén del General Carlos Ibáñez del Campo.;2;502999;125749.75;9;1964;57;no;no;0;0
6173;Región de Antofagasta.;3;1148692;229738.4;4;1967;54;no;no;0;1
8534;Región de Coquimbo.;2;771468;192867;2;1973;48;no;no;0;0
1786;Región del Biobío.;3;813756;162751.2;9;1965;56;no;no;0;0
5298;Región de Valparaíso.;3;526834;105366.8;5;1968;53;no;no;0;0
12529;Región de Magallanes y la Antártica Chilena.;2;900201;225050.25;11;1970;51;no;no;0;1
12459;Región de Coquimbo.;3;923304;184660.8;3;1963;58;no;no;0;1
193;Región de Magallanes y la Antártica Chilena.;2;782040;195510;6;1969;52;no;no;0;0
4716;Región del Biobío.;0;786889;393444.5;3;1982;39;no;si;0;1
10851;Región de Arica y Parinacota.;3;622228;124445.6;3;1967;54;no;no;0;0
4998;Región de Arica y Parinacota.;2;818598;204649.5;7;1969;52;no;no;0;1
1866;Región de Atacama.;0;814034;407017;3;1973;48;no;si;0;1
7704;Región de Atacama.;2;740516;185129;6;1965;56;no;no;0;0
2747;Región de Atacama.;3;1035067;207013.4;8;1963;58;no;no;0;1
1745;Región de Atacama.;2;934037;233509.25;5;1974;47;no;no;0;1
11837;Región de Los Ríos.;2;392921;98230.25;7;1979;42;no;no;0;0
108;Región del Ñuble.;1;557147;185715.6667;5;1964;57;no;no;0;0
9493;Región del Maule.;1;1053136;351045.3333;4;1966;55;no;no;0;1
10967;Región de Valparaíso.;3;1037079;207415.8;12;1966;55;no;no;0;1
221;Región del Ñuble.;3;891761;178352.2;3;1973;48;no;no;0;0
3141;Región del Maule.;3;705931;141186.2;2;1981;40;no;no;0;0
2182;Región del Maule.;0;942443;471221.5;3;1972;49;no;si;0;1
6159;Región de Antofagasta.;0;945064;472532;3;1969;52;no;si;0;1
3175;Región del Biobío.;2;1002726;250681.5;6;1981;40;no;no;0;1
9592;Región de Aysén del General Carlos Ibáñez del Campo.;3;521884;104376.8;7;1977;44;no;no;0;0
854;Región de Magallanes y la Antártica Chilena.;1;833726;277908.6667;6;1963;58;no;no;0;1
3929;Región de Aysén del General Carlos Ibáñez del Campo.;3;915064;183012.8;5;1962;59;no;no;0;1
5126;Región Metropolitana de Santiago.;1;356348;118782.6667;6;1974;47;si;no;0;0
10848;Región de Los Ríos.;1;1002563;334187.6667;7;1963;58;no;no;0;1
1531;Región del Biobío.;3;423171;84634.2;1;1977;44;no;no;0;0
9736;Región de Los Lagos.;2;1079568;269892;12;1969;52;no;no;0;1
2069;Región del Libertador General Bernardo O’Higgins.;1;794656;264885.3333;8;1981;40;no;no;0;1
8247;Región de La Araucanía.;1;1151411;383803.6667;6;1966;55;no;no;0;1
463;Región del Biobío.;0;1120575;560287.5;11;1975;46;no;si;0;1
4356;Región del Maule.;1;648361;216120.3333;1;1976;45;no;no;0;0
2486;Región de Arica y Parinacota.;0;340534;170267;10;1965;56;no;si;0;0
6839;Región de Atacama.;0;1038050;519025;11;1975;46;no;si;0;1
9414;Región de Antofagasta.;0;1156604;578302;6;1962;59;no;si;0;1
8022;Región de Los Ríos.;2;1191477;297869.25;6;1966;55;no;no;0;1
10570;Región de Tarapacá.;3;416996;83399.2;8;1981;40;no;no;0;0
9429;Región de Tarapacá.;0;408777;204388.5;10;1968;53;no;si;0;0
3013;Región de Tarapacá.;1;568938;189646;6;1964;57;no;no;0;0
3425;Región de Magallanes y la Antártica Chilena.;1;1052482;350827.3333;4;1973;48;no;no;0;1
10073;Región del Biobío.;0;838995;419497.5;8;1974;47;no;si;0;1
2825;Región del Libertador General Bernardo O’Higgins.;2;590305;147576.25;4;1981;40;no;no;0;0
3521;Región de Arica y Parinacota.;1;627330;209110;3;1982;39;no;no;0;0
1213;Región de Los Lagos.;2;300396;75099;1;1979;42;no;no;0;0
427;Región de Magallanes y la Antártica Chilena.;2;1160570;290142.5;7;1973;48;no;no;0;1
11003;Región de Magallanes y la Antártica Chilena.;1;840883;280294.3333;1;1978;43;no;no;0;1
8266;Región de Atacama.;1;306317;102105.6667;12;1970;51;no;no;0;0
8687;Región de Coquimbo.;3;1088992;217798.4;3;1963;58;no;no;0;1
8503;Región de Coquimbo.;3;956097;191219.4;2;1970;51;no;no;0;1
399;Región de Los Lagos.;3;377470;75494;7;1983;38;no;no;0;0
128;Región Metropolitana de Santiago.;2;534297;133574.25;4;1963;58;si;no;0;0
7068;Región del Ñuble.;3;626941;125388.2;6;1964;57;no;no;0;0
8201;Región de Antofagasta.;0;730259;365129.5;8;1969;52;no;si;0;1
11735;Región de Los Ríos.;3;904924;180984.8;11;1970;51;no;no;0;0
1288;Región de Tarapacá.;2;725165;181291.25;12;1981;40;no;no;0;0
3289;Región de Atacama.;1;516807;172269;12;1978;43;no;no;0;0
4407;Región de Los Lagos.;2;560434;140108.5;2;1963;58;no;no;0;0
8757;Región de Atacama.;3;881214;176242.8;4;1981;40;no;no;0;0
907;Región Metropolitana de Santiago.;0;383385;191692.5;3;1980;41;si;si;0;0
11686;Región Metropolitana de Santiago.;0;918228;459114;12;1983;38;si;si;0;1
8409;Región de Antofagasta.;3;975920;195184;9;1976;45;no;no;0;1
11883;Región de Valparaíso.;1;336071;112023.6667;2;1972;49;no;no;0;0
11720;Región Metropolitana de Santiago.;2;484289;121072.25;6;1972;49;si;no;0;0
7171;Región de Coquimbo.;0;794286;397143;6;1982;39;no;si;0;1
5830;Región de Antofagasta.;0;375360;187680;7;1975;46;no;si;0;0
9982;Región Metropolitana de Santiago.;1;555821;185273.6667;12;1964;57;si;no;0;0
674;Región de Los Ríos.;2;413006;103251.5;6;1967;54;no;no;0;0
3203;Región del Ñuble.;0;620175;310087.5;2;1982;39;no;si;0;0
1684;Región de Los Ríos.;3;464112;92822.4;11;1963;58;no;no;0;0
9238;Región de Magallanes y la Antártica Chilena.;2;954093;238523.25;8;1979;42;no;no;0;1
11982;Región del Maule.;0;988664;494332;1;1980;41;no;si;0;1
1301;Región del Libertador General Bernardo O’Higgins.;0;931990;465995;4;1981;40;no;si;0;1
512;Región de La Araucanía.;1;467464;155821.3333;6;1966;55;no;no;0;0
6957;Región del Biobío.;0;546120;273060;6;1979;42;no;si;0;0
760;Región del Ñuble.;1;503914;167971.3333;1;1971;50;no;no;0;0
447;Región de Atacama.;2;343998;85999.5;5;1968;53;no;no;0;0
10064;Región de Aysén del General Carlos Ibáñez del Campo.;3;507456;101491.2;5;1974;47;no;no;0;0
8518;Región del Maule.;0;755294;377647;6;1980;41;no;si;0;1
6428;Región de Valparaíso.;1;933400;311133.3333;8;1976;45;no;no;0;1
7184;Región de Atacama.;1;917007;305669;10;1983;38;no;no;0;1
10306;Región del Biobío.;3;522785;104557;10;1971;50;no;no;0;0
6785;Región de Antofagasta.;0;948840;474420;1;1965;56;no;si;0;1
9520;Región de Los Ríos.;3;980905;196181;9;1963;58;no;no;0;1
11544;Región de Atacama.;1;863929;287976.3333;10;1975;46;no;no;0;1
5843;Región de Coquimbo.;2;402357;100589.25;6;1963;58;no;no;0;0
12043;Región de Antofagasta.;2;785271;196317.75;5;1965;56;no;no;0;1
4520;Región de Atacama.;3;606586;121317.2;5;1974;47;no;no;0;0
7317;Región de La Araucanía.;3;378750;75750;7;1972;49;no;no;0;0
9458;Región del Maule.;2;470968;117742;7;1965;56;no;no;0;0
2725;Región del Biobío.;0;665262;332631;7;1983;38;no;si;0;1
8501;Región del Maule.;0;429630;214815;9;1980;41;no;si;0;0
745;Región de Valparaíso.;0;689740;344870;2;1962;59;no;si;0;1
6954;Región del Libertador General Bernardo O’Higgins.;3;456040;91208;5;1981;40;no;no;0;0
10945;Región de Aysén del General Carlos Ibáñez del Campo.;3;474087;94817.4;7;1981;40;no;no;0;0
6705;Región de La Araucanía.;3;416119;83223.8;4;1970;51;no;no;0;0
10489;Región de La Araucanía.;2;791131;197782.75;9;1976;45;no;no;0;0
9064;Región de Arica y Parinacota.;0;648094;324047;3;1977;44;no;si;0;1
7258;Región de Los Ríos.;3;605596;121119.2;5;1969;52;no;no;0;0
2011;Región del Maule.;2;1038882;259720.5;12;1978;43;no;no;0;1
4058;Región de La Araucanía.;3;392619;78523.8;7;1968;53;no;no;0;0
621;Región del Ñuble.;1;1119441;373147;10;1962;59;no;no;0;1
5620;Región de Antofagasta.;3;337893;67578.6;10;1979;42;no;no;0;0
2396;Región del Ñuble.;0;1124561;562280.5;5;1968;53;no;si;0;1
1197;Región de Aysén del General Carlos Ibáñez del Campo.;1;605257;201752.3333;5;1970;51;no;no;0;0
12553;Región de Arica y Parinacota.;0;527287;263643.5;7;1975;46;no;si;0;0
4978;Región del Biobío.;3;921425;184285;3;1970;51;no;no;0;1
7275;Región de Los Ríos.;2;1127666;281916.5;12;1979;42;no;no;0;1
8469;Región de La Araucanía.;0;474346;237173;2;1983;38;no;si;0;0
4285;Región de Los Lagos.;0;906362;453181;6;1978;43;no;si;0;1
2807;Región de Los Ríos.;0;797218;398609;4;1964;57;no;si;0;1
8807;Región del Biobío.;3;912390;182478;5;1963;58;no;no;0;1
5550;Región de Coquimbo.;0;647270;323635;5;1971;50;no;si;0;1
10425;Región Metropolitana de Santiago.;1;705126;235042;7;1973;48;si;no;0;0
2126;Región del Ñuble.;1;625974;208658;5;1966;55;no;no;0;0
1006;Región de Arica y Parinacota.;2;1113594;278398.5;8;1968;53;no;no;0;1
5046;Región Metropolitana de Santiago.;1;479782;159927.3333;11;1969;52;si;no;0;0
960;Región del Maule.;3;669456;133891.2;6;1969;52;no;no;0;0
1327;Región de Los Lagos.;0;964216;482108;3;1965;56;no;si;0;1
5558;Región del Maule.;0;1153856;576928;4;1974;47;no;si;0;1
4134;Región del Ñuble.;0;727641;363820.5;1;1979;42;no;si;0;1
5963;Región de Arica y Parinacota.;3;886601;177320.2;2;1979;42;no;no;0;0
57;Región de Valparaíso.;2;1015132;253783;3;1976;45;no;no;0;1
7051;Región de Coquimbo.;1;387852;129284;1;1982;39;no;no;0;0
10206;Región de Valparaíso.;1;336194;112064.6667;2;1977;44;no;no;0;0
2996;Región del Libertador General Bernardo O’Higgins.;0;604398;302199;12;1981;40;no;si;0;0
3642;Región de Magallanes y la Antártica Chilena.;0;1191019;595509.5;11;1979;42;no;si;0;1
10878;Región de Arica y Parinacota.;0;679230;339615;6;1976;45;no;si;0;1
6499;Región de Antofagasta.;2;617770;154442.5;1;1969;52;no;no;0;0
11815;Región de Tarapacá.;1;1103166;367722;7;1968;53;no;no;0;1
8169;Región de Tarapacá.;1;921287;307095.6667;2;1974;47;no;no;0;1
3124;Región de Arica y Parinacota.;2;458992;114748;4;1965;56;no;no;0;0
985;Región de Tarapacá.;1;940286;313428.6667;10;1970;51;no;no;0;1
8739;Región de Coquimbo.;3;1026868;205373.6;8;1966;55;no;no;0;1
6346;Región del Libertador General Bernardo O’Higgins.;3;519979;103995.8;4;1963;58;no;no;0;0
7974;Región de Tarapacá.;3;857393;171478.6;2;1974;47;no;no;0;0
9090;Región de Magallanes y la Antártica Chilena.;3;903180;180636;10;1971;50;no;no;0;0
9218;Región del Libertador General Bernardo O’Higgins.;1;570145;190048.3333;8;1978;43;no;no;0;0
9250;Región de Los Ríos.;1;658043;219347.6667;9;1970;51;no;no;0;0
5925;Región Metropolitana de Santiago.;2;441005;110251.25;5;1969;52;si;no;0;0
8822;Región Metropolitana de Santiago.;2;933755;233438.75;1;1975;46;si;no;0;1
3002;Región del Biobío.;0;1156267;578133.5;12;1973;48;no;si;0;1
1043;Región de Aysén del General Carlos Ibáñez del Campo.;2;323498;80874.5;10;1983;38;no;no;0;0
10879;Región de Los Lagos.;1;987849;329283;2;1978;43;no;no;0;1
5627;Región de Arica y Parinacota.;2;872864;218216;12;1971;50;no;no;0;1
2461;Región de Antofagasta.;3;729561;145912.2;12;1964;57;no;no;0;0
6431;Región Metropolitana de Santiago.;3;325046;65009.2;4;1980;41;si;no;0;0
11015;Región de Atacama.;1;656715;218905;12;1969;52;no;no;0;0
2981;Región de La Araucanía.;2;723236;180809;12;1973;48;no;no;0;0
3533;Región de Magallanes y la Antártica Chilena.;3;419363;83872.6;1;1980;41;no;no;0;0
6317;Región de Coquimbo.;2;638476;159619;4;1978;43;no;no;0;0
6310;Región de Aysén del General Carlos Ibáñez del Campo.;1;519385;173128.3333;7;1965;56;no;no;0;0
7575;Región de Aysén del General Carlos Ibáñez del Campo.;2;704842;176210.5;9;1980;41;no;no;0;0
6966;Región del Biobío.;0;911367;455683.5;11;1978;43;no;si;0;1
1366;Región de Coquimbo.;0;825054;412527;9;1979;42;no;si;0;1
6826;Región del Maule.;3;1194672;238934.4;5;1978;43;no;no;0;1
8541;Región de Los Ríos.;3;469609;93921.8;8;1979;42;no;no;0;0
12294;Región de Tarapacá.;1;434035;144678.3333;1;1967;54;no;no;0;0
7176;Región Metropolitana de Santiago.;3;986570;197314;1;1965;56;si;no;0;1
11892;Región del Maule.;3;1005295;201059;3;1971;50;no;no;0;1
1163;Región de Arica y Parinacota.;0;370046;185023;1;1979;42;no;si;0;0
6589;Región de Arica y Parinacota.;2;481188;120297;8;1970;51;no;no;0;0
5360;Región de Los Ríos.;2;543992;135998;1;1963;58;no;no;0;0
5848;Región del Libertador General Bernardo O’Higgins.;3;668368;133673.6;10;1966;55;no;no;0;0
4167;Región de Atacama.;2;811022;202755.5;4;1965;56;no;no;0;1
9580;Región de Valparaíso.;1;547568;182522.6667;11;1978;43;no;no;0;0
10796;Región de Los Lagos.;3;947343;189468.6;10;1964;57;no;no;0;1
11492;Región de Los Lagos.;1;348495;116165;10;1974;47;no;no;0;0
6347;Región de Coquimbo.;3;733577;146715.4;6;1962;59;no;no;0;0
9960;Región del Biobío.;2;333963;83490.75;5;1964;57;no;no;0;0
10741;Región de Atacama.;0;812757;406378.5;8;1971;50;no;si;0;1
2994;Región de La Araucanía.;0;323989;161994.5;4;1983;38;no;si;0;0
3578;Región de Los Lagos.;3;618626;123725.2;2;1962;59;no;no;0;0
11071;Región del Libertador General Bernardo O’Higgins.;1;1049789;349929.6667;3;1974;47;no;no;0;1
2127;Región del Libertador General Bernardo O’Higgins.;0;497837;248918.5;6;1982;39;no;si;0;0
3177;Región del Maule.;2;955533;238883.25;9;1964;57;no;no;0;1
6088;Región del Biobío.;3;300963;60192.6;4;1963;58;no;no;0;0
